 3750  0.0   0.0  2  RJ     0.775  0.0314     0.809  0.050  0.0212     0.700  0.125  0.0188
 3750  0.0   0.0  2  IJ     0.608  0.0608     0.712  0.157  0.0207     0.371  0.393  0.0132
 3750  0.0   0.0  2  JJ     0.495  0.0643     0.623  0.191  0.0106     0.208  0.479  0.0024
 3750  0.0   0.0  2  KJ     0.311  0.1099     0.525  0.322  0.0185    -0.172  0.804  0.0030
 3750  0.0   0.0  2  LJ     0.237  0.0799     0.391  0.231  0.0148    -0.110  0.579  0.0037
 3750  0.0   0.0  2  MJ     0.164  0.0635     0.277  0.169  0.0195    -0.090  0.423  0.0114
 3750  0.0   0.0  2  NJ     0.120  0.0383     0.190  0.105  0.0103    -0.037  0.262  0.0053
 3750  0.0   0.0  2  RC     0.815  0.0210     0.819  0.006  0.0207     0.807  0.015  0.0204
 3750  0.0   0.0  2  IC     0.664  0.0595     0.762  0.147  0.0228     0.444  0.367  0.0158
 3750  0.5   0.0  2  bo     0.509  0.0647     0.628  0.178  0.0165     0.241  0.446  0.0079
 3750  0.5   0.0  2  uS     1.018  0.1070     0.723 -0.443  0.0532     1.683 -1.108  0.0735
 3750  0.5   0.0  2  vS     1.046  0.1234     0.728 -0.478  0.0413     1.763 -1.194  0.0637
 3750  0.5   0.0  2  bS     1.066  0.1130     0.792 -0.412  0.0256     1.684 -1.029  0.0453
 3750  0.5   0.0  2  yS     0.944  0.0499     0.818 -0.189  0.0199     1.228 -0.473  0.0290
 3750  0.5   0.0  2  UJ     0.970  0.0796     0.746 -0.336  0.0469     1.475 -0.841  0.0625
 3750  0.5   0.0  2  BJ     1.050  0.1092     0.779 -0.406  0.0291     1.659 -1.015  0.0485
 3750  0.5   0.0  2  VJ     0.928  0.0442     0.814 -0.170  0.0209     1.183 -0.426  0.0291
 3750  0.5   0.0  2  RJ     0.778  0.0283     0.802  0.037  0.0215     0.722  0.093  0.0197
 3750  0.5   0.0  2  IJ     0.604  0.0574     0.702  0.147  0.0205     0.384  0.367  0.0136
 3750  0.5   0.0  2  JJ     0.491  0.0613     0.612  0.181  0.0107     0.219  0.454  0.0027
 3750  0.5   0.0  2  KJ     0.310  0.1088     0.522  0.319  0.0184    -0.168  0.797  0.0030
 3750  0.5   0.0  2  LJ     0.236  0.0779     0.386  0.226  0.0141    -0.104  0.565  0.0032
 3750  0.5   0.0  2  MJ     0.156  0.0599     0.262  0.159  0.0186    -0.083  0.398  0.0111
 3750  0.5   0.0  2  NJ     0.118  0.0363     0.184  0.100  0.0093    -0.033  0.250  0.0045
 3750  0.5   0.0  2  RC     0.818  0.0198     0.816 -0.003  0.0209     0.823 -0.007  0.0210
 3750  0.5   0.0  2  IC     0.665  0.0549     0.753  0.133  0.0225     0.466  0.331  0.0162
 3750  1.0   0.0  2  bo     0.506  0.0631     0.622  0.173  0.0165     0.247  0.432  0.0082
 3750  1.0   0.0  2  uS     1.054  0.1255     0.710 -0.515  0.0593     1.826 -1.287  0.0831
 3750  1.0   0.0  2  vS     1.062  0.1264     0.737 -0.487  0.0415     1.792 -1.217  0.0644
 3750  1.0   0.0  2  bS     1.077  0.1103     0.808 -0.403  0.0259     1.682 -1.009  0.0453
 3750  1.0   0.0  2  yS     0.945  0.0485     0.822 -0.185  0.0209     1.223 -0.463  0.0299
 3750  1.0   0.0  2  UJ     0.998  0.0945     0.736 -0.393  0.0511     1.588 -0.983  0.0694
 3750  1.0   0.0  2  BJ     1.056  0.1071     0.789 -0.400  0.0298     1.656 -1.000  0.0489
 3750  1.0   0.0  2  VJ     0.926  0.0423     0.817 -0.164  0.0218     1.173 -0.410  0.0297
