 5100 3.5  0.0 2 IC   0.5464   0.4255   0.1797   0.1982   0.5359   0.5808  -0.0141   0.4603  -0.0182  10.0965 -21.6454  21.2656  -7.4891
 5100 3.5  0.0 2 JJ   0.4183   0.2591   0.2366  -0.0377   0.7018   0.4648  -0.0190   0.3075  -0.0236  12.9373 -27.9381  27.1268  -9.5451
 5100 3.5  0.0 2 HJ   0.3395   0.1434   0.2915  -0.2272   0.8722   0.3931  -0.0219   0.2170  -0.0272  13.4501 -28.1068  26.4452  -9.1085
 5100 3.5  0.0 2 KJ   0.2854   0.1251   0.2382  -0.1803   0.7167   0.3274  -0.0172   0.1543  -0.0288  15.3134 -32.6651  30.9173 -10.6788
 5100 4.0  0.0 2 uS   0.7453   0.8015  -0.0836   0.8732  -0.1970   0.7052   0.0164   0.7188  -0.0051   3.9994  -8.0983   8.1010  -2.6354
 5100 4.0  0.0 2 vS   0.8340   0.9399  -0.1575   1.1099  -0.4248   0.7858   0.0197   0.8101  -0.0041   4.5053  -9.7452  10.1289  -3.4127
 5100 4.0  0.0 2 bS   0.8357   0.8295   0.0092   0.8199   0.0244   0.8413  -0.0023   0.8111  -0.0048   4.0737  -8.8620   9.7890  -3.5573
 5100 4.0  0.0 2 yS   0.7288   0.6838   0.0669   0.5992   0.1997   0.7425  -0.0056   0.6917  -0.0075   5.4787 -11.9677  12.6452  -4.5740
 5100 4.0  0.0 2 UJ   0.7528   0.8079  -0.0821   0.8830  -0.2004   0.7175   0.0144   0.7262  -0.0050   4.1882  -8.7382   8.9270  -2.9885
 5100 4.0  0.0 2 BJ   0.8268   0.8632  -0.0541   0.9211  -0.1452   0.8114   0.0063   0.8010  -0.0048   4.4563  -9.7171  10.4231  -3.6818
 5100 4.0  0.0 2 VJ   0.7344   0.6852   0.0732   0.5939   0.2163   0.7504  -0.0065   0.6957  -0.0078   5.7265 -12.5760  13.2987  -4.8249
 5100 4.0  0.0 2 RC   0.6350   0.5420   0.1385   0.3694   0.4091   0.6631  -0.0115   0.5826  -0.0106   7.3638 -16.3382  16.9359  -6.1627
 5100 4.0  0.0 2 IC   0.5446   0.4330   0.1661   0.2257   0.4911   0.5776  -0.0135   0.4803  -0.0130   9.0512 -20.3641  20.8879  -7.6047
 5100 4.0  0.0 2 JJ   0.4159   0.2645   0.2252  -0.0153   0.6640   0.4609  -0.0184   0.3327  -0.0169  11.6656 -26.4456  26.7906  -9.7482
 5100 4.0  0.0 2 HJ   0.3344   0.1471   0.2786  -0.2040   0.8289   0.3861  -0.0211   0.2418  -0.0198  12.5981 -27.8818  27.5745  -9.8932
 5100 4.0  0.0 2 KJ   0.2826   0.1309   0.2256  -0.1557   0.6748   0.3231  -0.0166   0.1825  -0.0209  14.2476 -32.0986  31.8349 -11.4233
 5100 4.5  0.0 2 uS   0.7108   0.7603  -0.0737   0.8202  -0.1685   0.6737   0.0151   0.6893  -0.0041   3.6309  -7.3813   7.4681  -2.4480
 5100 4.5  0.0 2 vS   0.8057   0.9035  -0.1456   1.0607  -0.3927   0.7620   0.0179   0.7846  -0.0033   4.0432  -8.8889   9.4393  -3.2286
 5100 4.5  0.0 2 bS   0.8321   0.8250   0.0106   0.8155   0.0256   0.8391  -0.0028   0.8145  -0.0032   3.3891  -7.5180   8.6635  -3.2180
 5100 4.5  0.0 2 yS   0.7289   0.6873   0.0619   0.6106   0.1822   0.7426  -0.0056   0.7033  -0.0050   4.5400 -10.1416  11.1254  -4.1137
 5100 4.5  0.0 2 UJ   0.7137   0.7552  -0.0618   0.8053  -0.1411   0.6831   0.0125   0.6914  -0.0042   3.8402  -8.0471   8.3154  -2.8144
 5100 4.5  0.0 2 BJ   0.8164   0.8523  -0.0535   0.9114  -0.1463   0.8027   0.0056   0.7964  -0.0034   3.8132  -8.4833   9.4045  -3.3818
 5100 4.5  0.0 2 VJ   0.7338   0.6887   0.0671   0.6065   0.1961   0.7492  -0.0063   0.7072  -0.0052   4.7279 -10.6041  11.6254  -4.3066
 5100 4.5  0.0 2 RC   0.6354   0.5466   0.1322   0.3833   0.3883   0.6628  -0.0112   0.5999  -0.0072   6.0619 -13.7431  14.7167  -5.4702
 5100 4.5  0.0 2 IC   0.5458   0.4379   0.1607   0.2387   0.4730   0.5781  -0.0132   0.5021  -0.0088   7.4245 -17.0795  18.0450  -6.7071
 5100 4.5  0.0 2 JJ   0.4163   0.2675   0.2215  -0.0064   0.6510   0.4605  -0.0181   0.3592  -0.0114   9.6154 -22.4353  23.4433  -8.7341
