 2800 4.5  0.0 2 Sr  0.9229  0.7781  0.1753  0.6939  0.3025  0.9690  0.1497  0.3981  0.3107  0.5452 -0.2516
 2800 4.5  0.0 2 Si  0.8567  0.5596  0.3596  0.3999  0.6033  0.9501  0.3028  0.5314  0.4224  0.2117 -0.1733
 2800 4.5  0.0 2 Sz  0.7727  0.2714  0.6069  0.0008  1.0195  0.9308  0.5124  0.6040  1.1231 -1.0996  0.3532
 2800 5.0  0.0 2 Su  0.9176  0.7683  0.1807  0.6810  0.3126  0.9654  0.1549  0.2867  0.7470 -0.0595  0.0168
 2800 5.0  0.0 2 Sg  0.9762  0.9318  0.0538  0.9139  0.0823  0.9894  0.0427  0.1338  0.6104  0.5210 -0.2680
 2800 5.0  0.0 2 Sr  0.9294  0.8231  0.1287  0.7522  0.2340  0.9642  0.1130  0.4508  0.0550  0.8351 -0.3367
 2800 5.0  0.0 2 Si  0.8635  0.5980  0.3214  0.4533  0.5419  0.9472  0.2712  0.5461  0.2488  0.4628 -0.2668
 2800 5.0  0.0 2 Sz  0.7860  0.2946  0.5949  0.0386  0.9871  0.9399  0.4989  0.4770  1.3922 -1.2931  0.4005
 3000 3.5  0.0 2 Su  0.8435  0.5103  0.4034  0.3269  0.6823  0.9490  0.3420  0.3877  1.1867 -0.9295  0.3378
 3000 3.5  0.0 2 Sg  0.9018  0.6920  0.2539  0.5679  0.4410  0.9692  0.2185  0.3336  0.9390 -0.4737  0.2017
 3000 3.5  0.0 2 Sr  0.8277  0.4958  0.4017  0.3037  0.6921  0.9337  0.3437  0.5880  0.5952 -0.2996  0.1026
 3000 3.5  0.0 2 Si  0.7699  0.3679  0.4866  0.1268  0.8494  0.8992  0.4192  0.8411  0.1596 -0.0461  0.0211
 3000 3.5  0.0 2 Sz  0.7047  0.2288  0.5760 -0.0676  1.0200  0.8589  0.5001  1.1703 -0.4689  0.3869 -0.1214
 3000 4.0  0.0 2 Su  0.8220  0.4428  0.4591  0.2318  0.7795  0.9423  0.3899  0.5052  1.0170 -0.8294  0.2935
 3000 4.0  0.0 2 Sg  0.8778  0.5917  0.3464  0.4368  0.5826  0.9681  0.2926  0.3590  1.0345 -0.5773  0.1817
 3000 4.0  0.0 2 Sr  0.8225  0.4844  0.4093  0.2939  0.6982  0.9299  0.3481  0.5883  0.5350 -0.1603  0.0173
 3000 4.0  0.0 2 Si  0.7502  0.3067  0.5370  0.0479  0.9277  0.8921  0.4600  0.8480  0.2453 -0.1694  0.0435
 3000 4.0  0.0 2 Sz  0.6693  0.1285  0.6546 -0.2051  1.1549  0.8443  0.5673  1.2517 -0.4334  0.1786 -0.0370
 3000 4.5  0.0 2 Su  0.8257  0.4580  0.4451  0.2553  0.7534  0.9421  0.3773  0.4987  0.9519 -0.6944  0.2284
 3000 4.5  0.0 2 Sg  0.8762  0.5739  0.3660  0.4182  0.6050  0.9707  0.3062  0.3079  1.1664 -0.6595  0.1787
 3000 4.5  0.0 2 Sr  0.8317  0.5142  0.3843  0.3396  0.6500  0.9320  0.3252  0.5602  0.4612  0.0453 -0.0886
 3000 4.5  0.0 2 Si  0.7527  0.3056  0.5412  0.0508  0.9270  0.8950  0.4614  0.7840  0.3992 -0.2900  0.0700
 3000 4.5  0.0 2 Sz  0.6637  0.0953  0.6881 -0.2510  1.2081  0.8472  0.5949  1.2052 -0.1664 -0.1874  0.1072
 3000 5.0  0.0 2 Su  0.8440  0.5504  0.3554  0.3846  0.6068  0.9373  0.3025  0.5045  0.6240 -0.1843  0.0366
 3000 5.0  0.0 2 Sg  0.8989  0.6528  0.2978  0.5346  0.4811  0.9747  0.2459  0.2306  1.0639 -0.3180  0.0119
 3000 5.0  0.0 2 Sr  0.8553  0.6063  0.3014  0.4680  0.5115  0.9340  0.2552  0.5654  0.1274  0.5991 -0.3119
 3000 5.0  0.0 2 Si  0.7759  0.3717  0.4893  0.1473  0.8302  0.9039  0.4149  0.6819  0.4526 -0.1692 -0.0041
 3000 5.0  0.0 2 Sz  0.6868  0.1143  0.6930 -0.2198  1.1974  0.8701  0.5942  0.9613  0.5228 -0.8702  0.3438
 3200 3.5  0.0 2 Su  0.8346  0.5127  0.3896  0.3262  0.6715  0.9375  0.3338  0.4772  0.9509 -0.7479  0.3014
 3200 3.5  0.0 2 Sg  0.9086  0.7912  0.1421  0.6925  0.2855  0.9497  0.1332  0.3832  0.7093 -0.3986  0.3001
