 3750 1.5  0.0  2  vS  0.930  1.247 -0.413  1.494 -0.801
 3750 1.5  0.0  2  bS  0.976  1.290 -0.410  1.557 -0.825
 3750 1.5  0.0  2  yS  0.893  1.041 -0.193  1.158 -0.375
 3750 1.5  0.0  2  UJ  0.853  0.996 -0.186  1.063 -0.298
 3750 1.5  0.0  2  BJ  0.928  1.200 -0.354  1.414 -0.689
 3750 1.5  0.0  2  VJ  0.886  1.053 -0.217  1.181 -0.418
 3750 1.5  0.0  2  RC  0.711  0.625  0.113  0.533  0.253
 3750 1.5  0.0  2  IC  0.605  0.478  0.165  0.344  0.370
 3750 1.5  0.0  2  JJ  0.480  0.284  0.255  0.086  0.559
 3750 1.5  0.0  2  HJ  0.397  0.101  0.385 -0.210  0.861
 3750 1.5  0.0  2  KJ  0.339  0.090  0.324 -0.173  0.726
 3750 2.0  0.0  2  uS  0.861  1.046 -0.241  1.141 -0.398
 3750 2.0  0.0  2  vS  0.931  1.234 -0.395  1.471 -0.766
 3750 2.0  0.0  2  bS  0.979  1.288 -0.403  1.548 -0.808
 3750 2.0  0.0  2  yS  0.890  1.040 -0.196  1.158 -0.380
 3750 2.0  0.0  2  UJ  0.856  1.013 -0.205  1.096 -0.341
 3750 2.0  0.0  2  BJ  0.927  1.186 -0.337  1.387 -0.653
 3750 2.0  0.0  2  VJ  0.876  1.034 -0.205  1.150 -0.389
 3750 2.0  0.0  2  RC  0.656  0.510  0.190  0.366  0.411
 3750 2.0  0.0  2  IC  0.563  0.400  0.212  0.236  0.463
 3750 2.0  0.0  2  JJ  0.434  0.221  0.278  0.005  0.608
 3750 2.0  0.0  2  HJ  0.355  0.077  0.362 -0.219  0.814
 3750 2.0  0.0  2  KJ  0.306  0.075  0.302 -0.170  0.676
 3750 2.5  0.0  2  uS  0.864  1.056 -0.251  1.163 -0.424
 3750 2.5  0.0  2  vS  0.926  1.201 -0.358  1.412 -0.690
 3750 2.5  0.0  2  bS  0.978  1.281 -0.394  1.532 -0.786
 3750 2.5  0.0  2  yS  0.886  1.036 -0.195  1.150 -0.375
 3750 2.5  0.0  2  UJ  0.850  0.999 -0.194  1.078 -0.323
 3750 2.5  0.0  2  BJ  0.920  1.159 -0.311  1.342 -0.599
 3750 2.5  0.0  2  VJ  0.864  1.010 -0.190  1.115 -0.357
 3750 2.5  0.0  2  RC  0.554  0.327  0.296  0.090  0.658
 3750 2.5  0.0  2  IC  0.464  0.221  0.317 -0.033  0.705
 3750 2.5  0.0  2  JJ  0.348  0.116  0.301 -0.131  0.680
 3750 2.5  0.0  2  HJ  0.279  0.050  0.298 -0.202  0.682
